,date,line,tweet,stop,restart,tweet_preprocess
2443,2021-01-21 20:18:29-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h45.  #stminfo  I 1,1,0,interruption service ligne entre longueuil berri-uqam dégagement fumée reprise prévue vers
2444,2021-01-21 20:36:37-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 20h55.  #stminfo  G 1 2 4,1,0,interruption service ligne entre l-groulx h-bourassa dégagement fumée reprise prévue vers
2445,2021-01-21 20:36:57-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 20h55.  #stminfo  H 1,1,0,interruption service ligne entre longueuil berri-uqam dégagement fumée reprise prévue vers
2446,2021-01-21 20:40:08-05:00,stm_Orange,"[Interruption en cours]   Pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l'option métro) :  http://ow.ly/OvQw50Df71c http:// 2",1,0,interruption cours pour d’autres options pour déplacements vous pouvez utiliser calculateur d’itinéraires décochant l'option métro
2447,2021-01-21 20:44:22-05:00,stm_Jaune,[Interruption en cours]   Un service spécial de bus fait la navette entre les stations Berri-UQAM et Longueuil-Université-de-Sherbrooke.,1,0,interruption cours service spécial fait navette entre stations berri-uqam longueuil-université-de-sherbrooke
2448,2021-01-21 20:53:38-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 21h25.  #stminfo  R 1 1 1,1,0,interruption service ligne entre l-groulx h-bourassa dégagement fumée reprise prévue vers
2449,2021-01-21 20:54:46-05:00,stm_Jaune,Service normal du métro sur la ligne JAUNE.  #stminfo  I 1,0,1,service normal métro ligne
2450,2021-01-21 20:57:36-05:00,stm_Verte,[État du service métro]   Le service est rétabli sur la ligne Verte.,0,1,état service métro service rétabli ligne verte
2451,2021-01-21 21:14:37-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 22h15.  #stminfo  F 2,1,0,interruption service ligne entre l-groulx h-bourassa dégagement fumée reprise prévue vers
2452,2021-01-21 21:19:23-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus fait la navette entre les stations Henri-Bourassa et Berri-UQAM. Vous pouvez utiliser la ligne Verte pour vous déplacer entre les stations Berri-UQAM et Lionel-Groulx. 1 2,1,0,interruption cours service spécial fait navette entre stations henri-bourassa berri-uqam vous pouvez utiliser ligne verte pour vous déplacer entre stations berri-uqam lionel-groulx
2453,2021-01-21 22:17:37-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 22h35.  #stminfo  V 1,1,0,interruption service ligne entre l-groulx h-bourassa dégagement fumée reprise prévue vers
2454,2021-01-21 22:20:34-05:00,stm_Orange,"[Interruption en cours]   Rappel - Un service spécial de bus fait la navette entre les stations Henri-Bourassa et Berri-UQAM. 

Vous pouvez utiliser la ligne Verte pour vous déplacer entre les stations Berri-UQAM et Lionel-Groulx. 1",1,0,interruption cours rappel service spécial fait navette entre stations henri-bourassa berri-uqam vous pouvez utiliser ligne verte pour vous déplacer entre stations berri-uqam lionel-groulx
2455,2021-01-21 22:28:37-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  C 1 1 2,1,0,reprise graduelle service ligne
2456,2021-01-21 22:44:35-05:00,stm_Orange,Service normal du métro  #stminfo  F 2,0,1,service normal métro
2457,2021-01-25 12:42:39-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 13h40.  #stminfo  P 1 1 1,1,0,interruption service ligne entre côte-vertu berri-uqam inter services médicaux d'urgence reprise prévue vers
2458,2021-01-25 13:03:58-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus est en cours et fait la navette entre les stations Côte-Vertu et Lionel-Groulx. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartiers affichés dans l'ensemble des stations. 1 1,1,0,interruption cours service spécial cours fait navette entre stations côte-vertu lionel-groulx vous pouvez retrouver l'arrêt plans quartiers affichés dans l'ensemble stations
2459,2021-01-25 13:26:56-05:00,stm_Orange,"[Interruption en cours]   Pour d’autres options pour vos déplacements, utilisez le calculateur d’itinéraires (en décochant option métro) :  http://ow.ly/JrYh50DhM8f http:// 1",1,0,interruption cours pour d’autres options pour déplacements utilisez calculateur d’itinéraires décochant option métro
2460,2021-01-25 13:31:46-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  N,1,0,reprise graduelle service ligne
2461,2021-01-25 14:00:36-05:00,stm_Orange,Service normal du métro  #stminfo  Y 1 2,0,1,service normal métro
2462,2021-01-26 10:18:43-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 10h40.  #stminfo  S 4 4,1,0,interruption service ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
2463,2021-01-26 10:19:53-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  M 1 3,1,0,reprise graduelle service ligne
2464,2021-01-26 10:26:53-05:00,stm_Orange,Service normal du métro  #stminfo  H 2,0,1,service normal métro
2465,2021-01-29 12:34:42-05:00,stm_Orange,Interruption de service ligne ORANGE entre Berri-UQAM et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 13h30.  #stminfo  S 1 1,1,0,interruption service ligne entre berri-uqam h-bourassa inter services médicaux d'urgence reprise prévue vers
2466,2021-01-29 12:50:03-05:00,stm_Orange,[Interruption en cours]   Un service spécial de bus est en cours et fait la navette entre les stations Henri-Bourassa et Berri-UQAM. Vous pouvez retrouver l'arrêt de ces bus sur les plans de quartiers affichés dans l'ensemble des stations. 1,1,0,interruption cours service spécial cours fait navette entre stations henri-bourassa berri-uqam vous pouvez retrouver l'arrêt plans quartiers affichés dans l'ensemble stations
2467,2021-01-29 12:51:07-05:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Berri-UQAM et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 14h00.  #stminfo  S 4,1,0,interruption service prolongée ligne entre berri-uqam h-bourassa inter services médicaux d'urgence reprise prévue vers
2468,2021-01-29 13:30:24-05:00,stm_Orange,"[Interruption en cours]   Les lignes de bus  #stm30  St-Denis/ St-Hubert,  #stm55  St-Laurent,  #stm192  Robert et  #stm121  Sauvé/Côte-Vertu peuvent être de bonnes alternatives pour vos déplacements durant l'interruption de service en cours sur la ligne.    http://ow.ly/FS8T50DmaiD http:// 2",1,0,interruption cours lignes st-denis st-hubert st-laurent robert sauvécôte-vertu peuvent être bonnes alternatives pour déplacements durant l'interruption service cours ligne
2469,2021-01-29 13:37:45-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  A 1 3,1,0,reprise graduelle service ligne
2470,2021-01-29 14:19:37-05:00,stm_Orange,Service normal du métro  #stminfo  A,0,1,service normal métro
2471,2021-02-01 12:13:30-05:00,stm_Bleue,"[Côte-des-Neiges]   Des travaux de réfection entraineront la fermeture de l’accès EST à compter d'aujourd'hui jusqu'au 5 février. La station sera accessible par l’accès OUEST situé au 5316, chemin de la Côte-des-Neiges.",0,0,côte-des-neiges travaux réfection entraineront fermeture l’accès compter d'aujourd'hui jusqu'au février station sera accessible l’accès ouest situé 5316 chemin côte-des-neiges
2472,2021-02-02 17:17:50-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Problème d'équipement de signalisation. Reprise prévue vers 17h40.  #stminfo  K 1,1,0,interruption service ligne entre snowdon st-michel problème d'équipement signalisation reprise prévue vers
2473,2021-02-02 17:26:56-05:00,stm_Bleue,Service normal du métro  #stminfo  W 2,0,1,service normal métro
2474,2021-02-03 16:27:40-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Dégagement de fumée. Reprise prévue vers 16h55.  #stminfo  C 4 2,1,0,interruption service ligne entre côte-vertu montncy dégagement fumée reprise prévue vers
2475,2021-02-03 16:35:05-05:00,stm_Orange,"[Interruption en cours]   Pour d’autres options pour vos déplacements, vous pouvez utiliser le calculateur d’itinéraires (en décochant l'option métro)    http://ow.ly/aHda50DqE5V http:// 1 2",1,0,interruption cours pour d’autres options pour déplacements vous pouvez utiliser calculateur d’itinéraires décochant l'option métro
2476,2021-02-03 16:44:35-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Bonaventure. Dégagement de fumée. Reprise prévue vers 16h55.  #stminfo  E 4 2,1,0,interruption service ligne entre côte-vertu bonaventure dégagement fumée reprise prévue vers
2477,2021-02-03 17:01:36-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  X 1 1 1,1,0,reprise graduelle service ligne
2478,2021-02-03 17:05:47-05:00,stm_Orange,[État de service métro]   Reprise graduelle du service. Des délais et un fort achalandage sont à prévoir dans les deux directions. Merci de votre compréhension. 1 3,1,0,état service métro reprise graduelle service délais fort achalandage sont prévoir dans deux directions merci votre compréhension
2480,2021-02-04 18:29:40-05:00,stm_Verte,Aucun arrêt des trains sur la ligne VERTE à la station Place-des-Arts en direction Angrignon.  #stminfo  X,0,0,aucun arrêt trains ligne station place-des-arts direction angrignon
2481,2021-02-04 18:53:34-05:00,stm_Verte,Service normal du métro  #stminfo  N 1 4,0,1,service normal métro
2482,2021-02-08 16:02:54-05:00,stm_Orange,Interruption de service ligne ORANGE entre Snowdon et L-Groulx. Personne blessée ou malade. Reprise prévue vers 16h20.  #stminfo  M,1,0,interruption service ligne entre snowdon l-groulx personne blessée malade reprise prévue vers
2483,2021-02-08 16:04:38-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  K,1,0,reprise graduelle service ligne
2484,2021-02-08 16:11:32-05:00,stm_Orange,Service normal du métro  #stminfo  S 2,0,1,service normal métro
2485,2021-02-09 22:00:50-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 22h25.  #stminfo  Y 2 1,1,0,interruption service ligne entre angrignon h-beaugrand personne autorisée voie reprise prévue vers
2486,2021-02-09 22:02:56-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 22h25.  #stminfo  N 1 1,1,0,interruption service ligne entre angrignon h-beaugrand personne autorisée voie reprise prévue vers
2487,2021-02-09 22:10:48-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Incident. Durée indéterminée.  #stminfo  E 1,1,0,interruption service ligne entre l-groulx berri-uqam incident durée indéterminée
2488,2021-02-09 22:18:44-05:00,stm_Verte,Service normal du métro  #stminfo  X 2,0,1,service normal métro
2489,2021-02-11 13:48:50-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Frontenac. Personne blessée ou malade. Reprise prévue vers 14h10.  #stminfo  B 2 2,1,0,interruption service ligne entre l-groulx frontenac personne blessée malade reprise prévue vers
2490,2021-02-11 14:01:33-05:00,stm_Verte,Service normal du métro  #stminfo  R 2,0,1,service normal métro
2491,2021-02-14 11:30:13-05:00,stm_Bleue,"[ ] Toi et moi, c'est aussi sérieux que le prolongement! En attendant de tous vous revoir entre Snowdon et Saint-Michel, on pense à vous et on s'ennuie. Bonne  #SaintValentin   1 11",0,0,c'est aussi sérieux prolongement attendant tous vous revoir entre snowdon saint-michel pense vous s'ennuie bonne
2492,2021-02-14 11:40:03-05:00,stm_Orange,"[ ] Mon Namur, tu me manques! Malgré la distanciation physique, on pense à vous et on a hâte de tous vous revoir entre Côte-Vertu et Montmorency. Bonne  #SaintValentin   1 18",0,0,namur manques malgré distanciation physique pense vous hâte tous vous revoir entre côte-vertu montncy bonne
2493,2021-02-14 11:45:04-05:00,stm_Jaune,"[ ] Sans toi, la soirée est plutôt Longue(uil)! Malgré la distanciation physique, on pense à vous et on a hâte de tous vous revoir entre Berri-UQAM et Longueuil-Université-de-Sherbrooke! Bonne  #SaintValentin   7",0,0,sans soirée plutôt longueuil malgré distanciation physique pense vous hâte tous vous revoir entre berri-uqam longueuil-université-de-sherbrooke bonne
2494,2021-02-14 12:01:16-05:00,stm_Verte,"[ ] Même loin, vous restez près de notre Jolicoeur! D'ici là, on pense à vous et on a hâte de tous vous revoir entre Angrignon et Honoré-Beaugrand! Bonne  #SaintValentin   12",0,0,même loin vous restez près notre jolicoeur d'ici pense vous hâte tous vous revoir entre angrignon honoré-beaugrand bonne
2495,2021-02-14 20:23:35-05:00,stm_Verte,Aucun arrêt des trains sur la ligne VERTE à la station Radisson en direction H-Beaugrand.  #stminfo  R 1 1,0,0,aucun arrêt trains ligne station radisson direction h-beaugrand
2496,2021-02-14 20:29:45-05:00,stm_Verte,Aucun arrêt des trains sur la ligne VERTE à la station Radisson.  #stminfo  L 2 1,0,0,aucun arrêt trains ligne station radisson
2497,2021-02-14 21:21:43-05:00,stm_Verte,Service normal du métro  #stminfo  H 2,0,1,service normal métro
2498,2021-02-15 08:01:15-05:00,stm_Verte,"[Station Peel]   Des travaux de réfection à l'intérieur de cette station débutent aujourd'hui et entraînent la fermeture de l’édicule situé au 1008, boul. de Maisonneuve Ouest (sortie Metcalfe). Plus d’infos :    http://ow.ly/wDg250DxTkp http:// 3",0,0,station peel travaux réfection l'intérieur cette station débutent aujourd'hui entraînent fermeture l’édicule situé 1008 boul maisonneuve ouest sortie metcalfe plus d’infos
2499,2021-02-22 07:49:44-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 8h15.  #stminfo  V 3,1,0,interruption service ligne entre côte-vertu berri-uqam personne autorisée voie reprise prévue vers
2500,2021-02-22 08:08:55-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  Z 2,1,0,reprise graduelle service ligne
2501,2021-02-22 08:25:35-05:00,stm_Orange,Service normal du métro  #stminfo  A 2,0,1,service normal métro
2502,2021-02-22 12:12:38-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 12h35.  #stminfo  H 1 2,1,0,interruption service ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
2503,2021-02-22 12:13:20-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  A 1 2,1,0,reprise graduelle service ligne
2504,2021-02-22 12:34:49-05:00,stm_Orange,Service normal du métro  #stminfo  D 2,0,1,service normal métro
2505,2021-02-22 12:54:40-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et L-Groulx. Inter. services d'urgence. Reprise prévue vers 13h10.  #stminfo  D 1,1,0,interruption service ligne entre côte-vertu l-groulx inter services d'urgence reprise prévue vers
